Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-01-31 00:00:00,Great Britain,Great Britain,GB,111.21,167.23,73.96,63.77, nationalgrideso.com; elexon.co.uk
2024-02-01 00:00:00,Great Britain,Great Britain,GB,112.09,168.70,73.19,60.97, nationalgrideso.com; elexon.co.uk
2024-02-02 00:00:00,Great Britain,Great Britain,GB,54.20,95.05,87.16,73.94, nationalgrideso.com; elexon.co.uk
2024-02-03 00:00:00,Great Britain,Great Britain,GB,59.48,96.89,85.80,71.06, nationalgrideso.com; elexon.co.uk
2024-02-04 00:00:00,Great Britain,Great Britain,GB,46.50,80.32,88.82,74.32, nationalgrideso.com; elexon.co.uk
2024-02-05 00:00:00,Great Britain,Great Britain,GB,52.02,92.11,87.68,73.61, nationalgrideso.com; elexon.co.uk
2024-02-06 00:00:00,Great Britain,Great Britain,GB,81.23,130.75,79.51,64.81, nationalgrideso.com; elexon.co.uk; Electricity Maps Estimation
2024-02-07 00:00:00,Great Britain,Great Britain,GB,208.33,294.02,48.17,31.20, nationalgrideso.com; elexon.co.uk
2024-02-08 00:00:00,Great Britain,Great Britain,GB,146.94,212.51,64.25,49.53, nationalgrideso.com; elexon.co.uk
2024-02-09 00:00:00,Great Britain,Great Britain,GB,92.74,142.60,78.04,63.28, nationalgrideso.com; elexon.co.uk
2024-02-10 00:00:00,Great Britain,Great Britain,GB,158.88,229.08,60.66,42.47, nationalgrideso.com; elexon.co.uk
2024-02-11 00:00:00,Great Britain,Great Britain,GB,157.39,226.56,61.08,41.88, nationalgrideso.com; elexon.co.uk
2024-02-12 00:00:00,Great Britain,Great Britain,GB,129.23,190.55,67.07,56.24, nationalgrideso.com; elexon.co.uk
2024-02-13 00:00:00,Great Britain,Great Britain,GB,139.99,202.65,64.51,49.97, nationalgrideso.com; elexon.co.uk
2024-02-14 00:00:00,Great Britain,Great Britain,GB,144.04,210.20,63.49,46.31, nationalgrideso.com; elexon.co.uk
