Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-06-11 00:00:00,North Macedonia,North Macedonia,MK,530.49,584.80,25.78,20.73,entsoe.eu; Electricity Maps Estimation
2024-06-12 00:00:00,North Macedonia,North Macedonia,MK,539.83,606.96,16.80,13.02,entsoe.eu; Electricity Maps Estimation
2024-06-13 00:00:00,North Macedonia,North Macedonia,MK,488.18,551.00,24.12,19.79,entsoe.eu
2024-06-14 00:00:00,North Macedonia,North Macedonia,MK,485.04,547.99,24.13,20.61,entsoe.eu
2024-06-15 00:00:00,North Macedonia,North Macedonia,MK,541.15,588.17,28.65,25.66,entsoe.eu
2024-06-16 00:00:00,North Macedonia,North Macedonia,MK,445.39,504.36,29.83,29.44,entsoe.eu
2024-06-17 00:00:00,North Macedonia,North Macedonia,MK,401.34,464.53,32.11,30.72,entsoe.eu
2024-06-18 00:00:00,North Macedonia,North Macedonia,MK,375.24,440.00,34.89,34.10,entsoe.eu
2024-06-19 00:00:00,North Macedonia,North Macedonia,MK,427.42,493.10,29.04,28.75,entsoe.eu
2024-06-20 00:00:00,North Macedonia,North Macedonia,MK,355.91,417.28,38.52,38.29,entsoe.eu
2024-06-21 00:00:00,North Macedonia,North Macedonia,MK,358.03,418.81,38.41,38.16,entsoe.eu
2024-06-22 00:00:00,North Macedonia,North Macedonia,MK,485.12,529.92,35.54,34.16,entsoe.eu
2024-06-23 00:00:00,North Macedonia,North Macedonia,MK,470.10,523.35,31.46,29.99,entsoe.eu; Electricity Maps Estimation
2024-06-24 00:00:00,North Macedonia,North Macedonia,MK,461.11,531.94,21.75,20.53,entsoe.eu; Electricity Maps Estimation
2024-06-25 00:00:00,North Macedonia,North Macedonia,MK,362.42,428.20,34.41,34.18,entsoe.eu
2024-06-26 00:00:00,North Macedonia,North Macedonia,MK,381.95,447.97,32.81,32.55,entsoe.eu
2024-06-27 00:00:00,North Macedonia,North Macedonia,MK,410.72,478.87,28.21,26.67,entsoe.eu
2024-06-28 00:00:00,North Macedonia,North Macedonia,MK,447.63,517.10,24.54,23.97,entsoe.eu
2024-06-29 00:00:00,North Macedonia,North Macedonia,MK,480.40,536.20,29.17,28.60,entsoe.eu
2024-06-30 00:00:00,North Macedonia,North Macedonia,MK,504.68,559.64,27.07,25.83,entsoe.eu
2024-07-01 00:00:00,North Macedonia,North Macedonia,MK,449.37,513.21,27.32,25.89,entsoe.eu
2024-07-02 00:00:00,North Macedonia,North Macedonia,MK,455.69,517.44,28.02,26.52,entsoe.eu
2024-07-03 00:00:00,North Macedonia,North Macedonia,MK,500.90,568.99,19.32,19.27,entsoe.eu
2024-07-04 00:00:00,North Macedonia,North Macedonia,MK,442.48,508.03,26.37,25.98,entsoe.eu
2024-07-05 00:00:00,North Macedonia,North Macedonia,MK,320.88,382.57,40.92,40.03,entsoe.eu; Electricity Maps Estimation
2024-07-06 00:00:00,North Macedonia,North Macedonia,MK,356.57,406.43,45.75,44.01,entsoe.eu; Electricity Maps Estimation
2024-07-07 00:00:00,North Macedonia,North Macedonia,MK,317.12,374.85,43.71,43.35,entsoe.eu; Electricity Maps Estimation
2024-07-08 00:00:00,North Macedonia,North Macedonia,MK,388.58,454.45,32.29,30.27,entsoe.eu; Electricity Maps Estimation
2024-07-09 00:00:00,North Macedonia,North Macedonia,MK,330.36,388.90,42.76,38.63,entsoe.eu
2024-07-10 00:00:00,North Macedonia,North Macedonia,MK,337.00,398.04,40.81,36.23,entsoe.eu
2024-07-11 00:00:00,North Macedonia,North Macedonia,MK,334.70,393.56,41.74,37.27,entsoe.eu
2024-07-12 00:00:00,North Macedonia,North Macedonia,MK,296.59,353.20,46.55,41.65,entsoe.eu
2024-07-13 00:00:00,North Macedonia,North Macedonia,MK,248.71,302.59,53.13,47.21,entsoe.eu
2024-07-14 00:00:00,North Macedonia,North Macedonia,MK,260.33,312.02,52.05,48.80,entsoe.eu
2024-07-15 00:00:00,North Macedonia,North Macedonia,MK,282.11,342.07,46.85,43.64,entsoe.eu
2024-07-16 00:00:00,North Macedonia,North Macedonia,MK,378.87,443.34,34.74,32.54,entsoe.eu
2024-07-17 00:00:00,North Macedonia,North Macedonia,MK,419.07,484.98,31.23,28.89,entsoe.eu
2024-07-18 00:00:00,North Macedonia,North Macedonia,MK,403.38,469.22,32.96,31.55,entsoe.eu
2024-07-19 00:00:00,North Macedonia,North Macedonia,MK,405.30,465.26,36.05,32.28,entsoe.eu
2024-07-20 00:00:00,North Macedonia,North Macedonia,MK,443.43,508.73,27.83,23.78,entsoe.eu
2024-07-21 00:00:00,North Macedonia,North Macedonia,MK,457.87,519.51,28.29,23.22,entsoe.eu
2024-07-22 00:00:00,North Macedonia,North Macedonia,MK,435.33,498.19,30.29,27.20,entsoe.eu
2024-07-23 00:00:00,North Macedonia,North Macedonia,MK,430.86,493.32,30.04,27.45,entsoe.eu
2024-07-24 00:00:00,North Macedonia,North Macedonia,MK,404.78,467.06,33.69,30.25,entsoe.eu
2024-07-25 00:00:00,North Macedonia,North Macedonia,MK,390.13,451.54,34.99,29.87,entsoe.eu
2024-07-26 00:00:00,North Macedonia,North Macedonia,MK,338.19,390.24,46.31,35.10,entsoe.eu
2024-07-27 00:00:00,North Macedonia,North Macedonia,MK,375.39,413.10,51.84,38.18,entsoe.eu
2024-07-28 00:00:00,North Macedonia,North Macedonia,MK,392.18,440.70,43.49,31.62,entsoe.eu
2024-07-29 00:00:00,North Macedonia,North Macedonia,MK,330.15,384.97,45.10,36.73,entsoe.eu
2024-07-30 00:00:00,North Macedonia,North Macedonia,MK,372.08,429.03,39.80,30.78,entsoe.eu
2024-07-31 00:00:00,North Macedonia,North Macedonia,MK,422.73,482.30,33.29,25.68,entsoe.eu
2024-08-01 00:00:00,North Macedonia,North Macedonia,MK,473.20,536.39,26.62,18.71,entsoe.eu
2024-08-02 00:00:00,North Macedonia,North Macedonia,MK,424.86,485.17,32.51,25.27,entsoe.eu
2024-08-03 00:00:00,North Macedonia,North Macedonia,MK,423.39,480.84,34.46,25.16,entsoe.eu
2024-08-04 00:00:00,North Macedonia,North Macedonia,MK,432.12,488.13,34.63,24.16,entsoe.eu
2024-08-05 00:00:00,North Macedonia,North Macedonia,MK,427.12,486.67,32.55,25.58,entsoe.eu
2024-08-06 00:00:00,North Macedonia,North Macedonia,MK,369.94,425.54,40.59,31.28,entsoe.eu; Electricity Maps Estimation
2024-08-07 00:00:00,North Macedonia,North Macedonia,MK,358.34,419.90,38.27,28.94,entsoe.eu; Electricity Maps Estimation
2024-08-08 00:00:00,North Macedonia,North Macedonia,MK,374.90,439.99,34.69,28.15,entsoe.eu
2024-08-09 00:00:00,North Macedonia,North Macedonia,MK,372.90,436.99,34.84,28.69,entsoe.eu
2024-08-10 00:00:00,North Macedonia,North Macedonia,MK,344.77,402.57,41.29,32.19,entsoe.eu
2024-08-11 00:00:00,North Macedonia,North Macedonia,MK,419.30,477.45,34.42,23.98,entsoe.eu
2024-08-12 00:00:00,North Macedonia,North Macedonia,MK,395.53,457.82,34.30,29.93,entsoe.eu
2024-08-13 00:00:00,North Macedonia,North Macedonia,MK,405.95,467.91,33.33,28.79,entsoe.eu
2024-08-14 00:00:00,North Macedonia,North Macedonia,MK,390.82,452.71,35.82,31.15,entsoe.eu
2024-08-15 00:00:00,North Macedonia,North Macedonia,MK,302.81,363.70,44.79,41.14,entsoe.eu
2024-08-16 00:00:00,North Macedonia,North Macedonia,MK,327.43,391.83,40.49,35.65,entsoe.eu
2024-08-17 00:00:00,North Macedonia,North Macedonia,MK,403.90,465.63,34.71,28.17,entsoe.eu
2024-08-18 00:00:00,North Macedonia,North Macedonia,MK,441.36,501.95,31.41,22.95,entsoe.eu
2024-08-19 00:00:00,North Macedonia,North Macedonia,MK,461.38,529.68,24.21,21.24,entsoe.eu
2024-08-20 00:00:00,North Macedonia,North Macedonia,MK,458.59,528.30,23.12,21.26,entsoe.eu
2024-08-21 00:00:00,North Macedonia,North Macedonia,MK,377.98,442.70,34.36,32.36,entsoe.eu
2024-08-22 00:00:00,North Macedonia,North Macedonia,MK,343.97,405.55,39.93,34.81,entsoe.eu
2024-08-23 00:00:00,North Macedonia,North Macedonia,MK,400.33,463.29,33.98,27.75,entsoe.eu
2024-08-24 00:00:00,North Macedonia,North Macedonia,MK,449.89,515.01,27.75,20.66,entsoe.eu
2024-08-25 00:00:00,North Macedonia,North Macedonia,MK,439.92,502.60,29.76,22.45,entsoe.eu; Electricity Maps Estimation
2024-08-26 00:00:00,North Macedonia,North Macedonia,MK,382.52,446.72,34.54,30.46,Electricity Maps Estimation
2024-08-27 00:00:00,North Macedonia,North Macedonia,MK,389.79,457.74,31.57,28.32,entsoe.eu; Electricity Maps Estimation
2024-08-28 00:00:00,North Macedonia,North Macedonia,MK,368.27,435.13,34.58,32.54,entsoe.eu
2024-08-29 00:00:00,North Macedonia,North Macedonia,MK,378.51,441.05,36.25,30.22,entsoe.eu
2024-08-30 00:00:00,North Macedonia,North Macedonia,MK,373.60,438.05,36.47,30.41,entsoe.eu
2024-08-31 00:00:00,North Macedonia,North Macedonia,MK,359.65,419.83,39.15,29.91,entsoe.eu
